Altium Designer Pick and Place Locations
D:\Synology Drive\IRNAS-Projects\KORUZA\KORUZA-Electronics\04_OUTPUT_FILES\Koruza_V1.3_PICK & PLACE\Koruza_V1.3_PICK & PLACE.csv

========================================================================================================================
File Design Information:

Date:       13/04/21
Time:       08:56
Revision:   Not in VersionControl
Variant:    No variations
Units used: mm

"Designator","Footprint","Center-X(mm)","Center-Y(mm)","Ref-X(mm)","Ref-Y(mm)","Pad-X(mm)","Pad-Y(mm)","Layer","Rotation","Comment"
"R75","RES0603","97.8860","62.1680","97.8860","62.1680","97.8860","61.4180","TopLayer","90","10k"
"R74","RES0603","96.1760","62.1810","96.1760","62.1810","96.1760","61.4310","TopLayer","90","10k"
"R73","RES0603","92.7540","62.1740","92.7540","62.1740","92.7540","61.4240","TopLayer","90","10k"
"R72","RES0603","94.4610","62.1800","94.4610","62.1800","94.4610","61.4300","TopLayer","90","10k"
"SB3","Solderbridge","30.0000","53.0876","30.0000","52.7752","30.0000","52.7752","BottomLayer","90","Solderbridge"
"SB2","Solderbridge","29.9750","50.0374","29.9750","49.7250","29.9750","49.7250","BottomLayer","90","Solderbridge"
"SB1","Solderbridge","32.5500","47.8376","32.5500","47.5252","32.5500","47.5252","BottomLayer","90","Solderbridge"
"U17","HVQFN16","36.9500","51.1750","36.9500","51.1750","38.9000","50.2000","TopLayer","180","PCA9546ABS"
"R71","RES0603","110.8750","65.2250","110.8750","65.2250","110.1250","65.2250","TopLayer","360","4k7"
"R70","RES0603","110.8500","66.9750","110.8500","66.9750","110.1000","66.9750","TopLayer","360","4k7"
"R69","RES0603","99.8000","66.0500","99.8000","66.0500","99.0500","66.0500","TopLayer","360","4k7"
"R68","RES0603","99.8000","67.7750","99.8000","67.7750","99.0500","67.7750","TopLayer","360","4k7"
"R24","RES0603","33.1500","48.0250","33.1500","48.0250","33.9000","48.0250","TopLayer","180","4k7"
"R23","RES0603","35.0250","46.2000","35.0250","46.2000","35.7750","46.2000","TopLayer","180","4k7"
"P6","BM04B-SRSS","105.1250","68.2250","105.1250","68.2250","103.6250","66.9625","TopLayer","360","BM04B-SRSS-TB(LF)(SN)"
"P5","BM04B-SRSS","94.3000","68.2250","94.3000","68.2250","92.8000","66.9625","TopLayer","360","BM04B-SRSS-TB(LF)(SN)"
"C51","CAP0603","41.8250","47.1000","41.8250","47.1000","41.8250","47.8500","TopLayer","270","100nF"
"C50","CAP0603","40.2500","47.0750","40.2500","47.0750","40.2500","47.8250","TopLayer","270","1uF"
"U3","SOT23127P600-8N","103.3250","35.4500","103.3250","35.4500","104.2750","36.8250","TopLayer","270","SRV05-4ATCT"
"C22","CAP0603","103.3500","30.5500","103.3500","30.5500","104.1000","30.5500","TopLayer","180","20pF"
"R28","RES1206","91.2495","15.9385","91.2495","15.9385","91.2495","14.4885","TopLayer","90","0R"
"R27","RES1206","90.1700","26.6700","90.1700","26.6700","88.7200","26.6700","TopLayer","360","0R"
"FB1","CAP0805","0.9000","64.2250","0.9000","64.2250","-0.0500","64.2250","TopLayer","360","0.15OHM, 1A"
"U16","SOP127P600-8N","14.7500","14.9750","14.7500","14.9750","16.0200","19.4000","TopLayer","270","PC817X2NIP0F"
"U15","SOT23127P600-8N","143.3250","17.2750","143.3250","17.2750","144.2750","18.6500","TopLayer","270","USBLC6-2SC6"
"U14","SON65P200X63_HS-7N","148.2750","23.5250","148.2750","23.5250","149.2650","22.8750","TopLayer","180","AP2553FDC-7"
"U13","SOT23127P600-8N","139.3500","17.2750","139.3500","17.2750","140.3000","18.6500","TopLayer","270","USBLC6-2SC6"
"U12","SON65P200X63_HS-7N","136.2500","24.9000","136.2500","24.9000","137.2400","24.2500","TopLayer","180","AP2553FDC-7"
"U11","SOT23127P600-8N","79.9750","16.9500","79.9750","16.9500","80.9250","18.3250","TopLayer","270","USBLC6-2SC6"
"U10","SON65P200X63_HS-7N","78.0250","27.4000","78.0250","27.4000","79.0150","26.7500","TopLayer","180","AP2553FDC-7"
"U9","SOT23127P600-8N","83.8500","16.9500","83.8500","16.9500","84.8000","18.3250","TopLayer","270","USBLC6-2SC6"
"U8","SON65P200X63_HS-7N","75.4750","20.4500","75.4750","20.4500","76.4650","19.8000","TopLayer","180","AP2553FDC-7"
"U7","SOT23-8PIN","49.1490","23.3045","49.1490","23.3045","48.1740","22.0045","TopLayer","360","INA219"
"R67","RES0603","148.8000","28.8250","148.8000","28.8250","148.8000","28.0750","TopLayer","90","10k"
"R66","RES0603","11.0250","14.6750","11.0250","14.6750","11.0250","13.9250","TopLayer","90","10k"
"R65","RES0603","11.0750","18.3250","11.0750","18.3250","11.0750","19.0750","TopLayer","270","470R"
"R64","RES0603","71.9000","9.5250","71.9000","9.5250","71.1500","9.5250","TopLayer","360","100k"
"R63","RES0603","134.7000","16.0000","134.7000","16.0000","134.7000","16.7500","TopLayer","270","0R"
"R62","RES0603","150.7750","24.2500","150.7750","24.2500","150.7750","25.0000","TopLayer","270","47k"
"R21","RES1206","49.2125","18.7325","49.2125","18.7325","47.7625","18.7325","TopLayer","360","0.1R 1%"
"R12","RES0603","138.9000","22.8750","138.9000","22.8750","138.9000","22.1250","TopLayer","90","47k"
"R11","RES0603","74.5500","10.4250","74.5500","10.4250","74.5500","11.1750","TopLayer","270","0R"
"R4","RES0603","80.8750","28.2750","80.8750","28.2750","80.8750","29.0250","TopLayer","270","47k"
"R2","RES0603","75.4250","13.9250","75.4250","13.9250","74.6750","13.9250","TopLayer","360","0R"
"R1","RES0603","78.0250","20.7250","78.0250","20.7250","78.0250","21.4750","TopLayer","270","47k"
"Q6","SOT23127P600-8N_-_1","9.6500","8.2000","9.6500","8.2000","10.8500","7.2500","TopLayer","180","CPH3455-TL-W"
"Q5","DMG1012T-7","69.2500","6.4750","69.2500","6.4750","69.2500","5.6250","TopLayer","270","DMG1012T-7"
"Q4","DMG1012T-7","72.8345","6.4770","72.8345","6.4770","72.8345","5.6270","TopLayer","270","DMG1012T-7"
"P4","HDR2X11","137.8300","50.7550","136.5600","63.4550","136.5600","63.4550","TopLayer","270","Header 11X2"
"P2","JST1X3_2.54MM","137.3350","31.9250","134.7950","31.9250","134.7950","31.9250","TopLayer","90","Header 3"
"D6","DIOM4326X24N_1","90.0430","20.3200","90.0430","20.3200","88.4680","20.3200","TopLayer","360","MRA4007T3G"
"D5","DIOM4326X24N_1","90.0430","23.6855","90.0430","23.6855","88.4680","23.6855","TopLayer","360","MRA4007T3G"
"CON8","HDR1X2_2.54MM","5.8750","-0.3300","5.8750","0.9400","5.8750","0.9400","TopLayer","360","68001-402HLF"
"CON7","DUAL_USB_CONN","141.6000","8.7300","138.0500","11.2250","138.0500","11.2250","TopLayer","360","DUAL USB CONNECTOR"
"CON6","DUAL_USB_CONN","83.6955","8.5120","80.1455","11.0070","80.1455","11.0070","TopLayer","360","DUAL USB CONNECTOR"
"CON5","MICRO_SD_CARD_SOCKET","20.6750","60.9750","20.6750","60.9750","17.5750","66.3250","TopLayer","180","SD card"
"CON4","BLOCK_TERMINAL_3.5MM","12.9895","-0.3810","14.7395","-0.3810","14.7395","-0.3810","TopLayer","180","Terminal Block, 3.5 mm"
"C74","CAP0805","148.5000","20.8750","148.5000","20.8750","147.5500","20.8750","TopLayer","360","47uF"
"C73","CAP0603","150.0250","18.9750","150.0250","18.9750","149.2750","18.9750","TopLayer","360","100nF"
"C72","CAP0603","146.9250","18.9750","146.9250","18.9750","147.6750","18.9750","TopLayer","180","100nF"
"C71","CAP1206","145.3750","22.3250","145.3750","22.3250","145.3750","20.7750","TopLayer","90","10uF"
"C70","CAP0805","136.3500","22.2000","136.3500","22.2000","135.4000","22.2000","TopLayer","360","47uF"
"C69","CAP0603","136.7250","20.4750","136.7250","20.4750","135.9750","20.4750","TopLayer","360","100nF"
"C68","CAP0603","133.6750","20.4500","133.6750","20.4500","132.9250","20.4500","TopLayer","360","100nF"
"C67","CAP1206","133.3750","23.7750","133.3750","23.7750","133.3750","22.2250","TopLayer","90","10uF"
"C66","CAP0805","77.8250","24.7500","77.8250","24.7500","76.8750","24.7500","TopLayer","360","47uF"
"C65","CAP0603","80.6500","24.5750","80.6500","24.5750","80.6500","25.3250","TopLayer","270","100nF"
"C64","CAP0603","77.5000","22.9750","77.5000","22.9750","78.2500","22.9750","TopLayer","180","100nF"
"C63","CAP1206","74.8250","25.9250","74.8250","25.9250","74.8250","24.3750","TopLayer","90","10uF"
"C62","CAP0805","75.4250","17.3000","75.4250","17.3000","74.4750","17.3000","TopLayer","360","47uF"
"C21","CAP1206","1.4250","61.8000","1.4250","61.8000","-0.1250","61.8000","TopLayer","360","220pF /2kV"
"C17","CAP0603","72.4750","14.9000","72.4750","14.9000","73.2250","14.9000","TopLayer","180","100nF"
"C14","CAP0603","17.9500","50.7000","17.9500","50.7000","17.2000","50.7000","TopLayer","360","4u7/16V"
"C13","CAP0603","17.9500","52.4750","17.9500","52.4750","17.2000","52.4750","TopLayer","360","4u7/16V"
"CON9","10118193","68.4530","-0.8255","68.4530","-0.8255","67.1530","0.5995","TopLayer","360","MicroUSB"
"P1","HDR2X3_2.54MM_ANGLE","57.2770","1.3970","54.7370","0.1270","54.7370","0.1270","TopLayer","90","MHDR2X3H"
"C1","CAP0805","54.2290","18.4150","54.2290","18.4150","55.1790","18.4150","TopLayer","180","47uF /10V"
"C2","CAP0805","52.1335","9.2710","52.1335","9.2710","52.1335","10.2210","TopLayer","270","10uF /16V"
"C3","CAP0805","50.1015","9.2710","50.1015","9.2710","50.1015","10.2210","TopLayer","270","47uF /10V"
"C4","CAP0805","57.7215","20.5105","57.7215","20.5105","57.7215","19.5605","TopLayer","90","10uF /16V"
"C5","CAP0805","62.4205","15.8750","62.4205","15.8750","62.4205","14.9250","TopLayer","90","10uF /16V"
"C6","CAP0805","55.6895","14.3510","55.6895","14.3510","55.6895","15.3010","TopLayer","270","10uF /16V"
"C7","CAP0603","61.4045","9.9695","61.4045","9.9695","62.1545","9.9695","TopLayer","180","100nF"
"C8","CAP0805","55.0545","22.2885","55.0545","22.2885","55.0545","21.3385","TopLayer","90","47uF /10V"
"C9","CAP0603","23.6000","46.8250","23.6000","46.8250","23.6000","47.5750","TopLayer","270","1uF /16V"
"C10","CAP0603","28.8000","46.1000","28.8000","46.1000","29.5500","46.1000","TopLayer","180","1uF /16V"
"C11","CAP0603","149.2000","34.3250","149.2000","34.3250","148.4500","34.3250","TopLayer","360","10uF /16V"
"C12","CAP0603","149.2500","45.7750","149.2500","45.7750","150.0000","45.7750","TopLayer","180","10uF /16V"
"C16","CAP0603","73.9750","64.5500","73.9750","64.5500","74.7250","64.5500","TopLayer","180","100nF"
"C18","CAP0805","45.5295","20.7645","45.5295","20.7645","45.5295","21.7145","TopLayer","270","1uF /16V"
"C19","CAP1206","45.7200","0.8255","45.7200","0.8255","45.7200","-0.7245","TopLayer","90","10uF /50V"
"C20","CAP0805","45.5295","17.2085","45.5295","17.2085","45.5295","16.2585","TopLayer","90","10uF /16V"
"C23","CAP0603","106.6500","31.3000","106.6500","31.3000","106.6500","30.5500","TopLayer","90","20pF"
"C24","CAP0603","99.9500","31.3250","99.9500","31.3250","99.9500","30.5750","TopLayer","90","20pF"
"C25","CAP0603","103.3500","32.1500","103.3500","32.1500","102.6000","32.1500","TopLayer","360","20pF"
"C26","CAP0603","112.1000","31.2500","112.1000","31.2500","112.1000","30.5000","TopLayer","90","100nF"
"C27","CAP0603","94.6750","59.1750","94.6750","59.1750","94.6750","58.4250","TopLayer","90","100nF"
"C28","CAP0603","100.0250","40.9250","100.0250","40.9250","100.5553","40.3947","TopLayer","135","100nF"
"C29","CAP0603","93.6000","44.5250","93.6000","44.5250","92.8500","44.5250","TopLayer","360","100nF"
"C30","CAP0603","103.5450","62.3000","103.5450","62.3000","103.5450","63.0500","TopLayer","270","100nF"
"C31","CAP0603","93.3020","55.4370","93.3020","55.4370","92.5520","55.4370","TopLayer","360","100nF"
"C32","CAP0603","108.6750","57.9000","108.6750","57.9000","109.4250","57.9000","TopLayer","180","100nF"
"C33","CAP0603","92.2225","52.2620","92.2225","52.2620","91.4725","52.2620","TopLayer","360","100nF"
"C34","CAP0603","95.1435","49.3290","95.1435","49.3290","94.3935","49.3290","TopLayer","360","100nF"
"C35","CAP0603","95.1435","47.7470","95.1435","47.7470","94.3935","47.7470","TopLayer","360","100nF"
"C36","CAP0603","99.5630","45.7750","99.5630","45.7750","99.5630","45.0250","TopLayer","90","100nF"
"C37","CAP0603","108.6750","56.3500","108.6750","56.3500","109.4250","56.3500","TopLayer","180","100nF"
"C38","CAP0603","110.6000","49.6250","110.6000","49.6250","110.6000","48.8750","TopLayer","90","100nF"
"C39","CAP0603","108.8250","53.4750","108.8250","53.4750","109.5750","53.4750","TopLayer","180","100nF"
"C40","CAP0603","101.8250","45.4750","101.8250","45.4750","101.8250","44.7250","TopLayer","90","100nF"
"C41","CAP0603","106.9250","43.4750","106.9250","43.4750","106.3947","42.9447","TopLayer","45","33pF"
"C42","CAP0603","109.1000","45.6750","109.1000","45.6750","109.6303","46.2053","TopLayer","225","33pF"
"C43","CAP0603","106.8250","49.7750","106.8250","49.7750","107.5750","49.7750","TopLayer","180","1uF /16V"
"C44","CAP0603","92.2225","50.8650","92.2225","50.8650","91.4725","50.8650","TopLayer","360","100nF"
"C45","CAP0603","107.9250","61.2500","107.9250","61.2500","107.9250","62.0000","TopLayer","270","100nF"
